customer_id,customer_name,sub_segment,loyalty_status,tenure_years,years_active_in_window,consistency_rate,revenue_5yr,revenue_2020,revenue_2021,revenue_2022,revenue_2023,revenue_2024,ineligibility_reason,analysis_timestamp
1020483,Christine Vroom Interiors,DESIGN_FIRM,Ineligible,3,4,0.8,36831,0,1315,6231,13596,15689,Insufficient Tenure,2/17/2026 18:35
1018227,StyleMe LLC,OMNI-CHANNEL,Ineligible,3,4,0.8,36559.76,0,3108,7727.96,15083.5,10640.3,Insufficient Tenure,2/17/2026 18:35
1019809,C. W. Duncan Designs,NO SHOWROOM,Ineligible,1,2,0.4,36543.15,0,0,0,29763.15,6780,Insufficient Tenure,2/17/2026 18:35
1011887,Coastal Luxe Interiors,NO SHOWROOM,Ineligible,3,4,0.8,36485.04,0,187.2,22692.34,6507.5,7098,Insufficient Tenure,2/17/2026 18:35
1018823,Kellar Design,NO SHOWROOM,Ineligible,3,4,0.8,36356,0,1464,967,11832,22093,Insufficient Tenure,2/17/2026 18:35
1020609,Curate Designs LLC,TRADE SHOWROOM,Ineligible,3,4,0.8,36304.4,0,525,12254.4,4400,19125,Insufficient Tenure,2/17/2026 18:35
1018269,Elle Du Monde Llc,NO SHOWROOM,Ineligible,3,3,0.6,36194.99,0,0,590,10302,25302.99,Insufficient Tenure,2/17/2026 18:35
1022681,CG Studio Interiors LLC,S_LOC RET (SW/SAMP),Ineligible,2,3,0.6,36105.05,0,0,6233,21783.5,8088.55,Insufficient Tenure,2/17/2026 18:35
1023225,Anne Frentzel Interiors,NO SHOWROOM,Ineligible,1,2,0.4,36010.1,0,0,0,9106.1,26904,Insufficient Tenure,2/17/2026 18:35
1012147,Unlimited Furniture,SINGLE_LOCATION,Ineligible,3,3,0.6,35940.3,0,0,13513.2,13912.1,8515,Insufficient Tenure,2/17/2026 18:35
1019138,Leah Walder Interiors,NO SHOWROOM,Ineligible,3,4,0.8,35748.9,0,2317,8416,14334,10681.9,Insufficient Tenure,2/17/2026 18:35
1018491,Ruby + Suede,NO SHOWROOM,Ineligible,3,4,0.8,35746.5,0,5590,16592,9245,4319.5,Insufficient Tenure,2/17/2026 18:35
1010185,"CMD Interiors, Inc.",NO SHOWROOM,Ineligible,3,4,0.8,35644.2,0,6300,9517.64,16873.56,2953,Insufficient Tenure,2/17/2026 18:35
1019415,Acorn hill design,NO SHOWROOM,Ineligible,3,4,0.8,35330,0,5098,12990,8683,8559,Insufficient Tenure,2/17/2026 18:35
1005357,IDHI dba Indigo Republic,NO SHOWROOM,Ineligible,3,4,0.8,35281.25,0,9847,16592.25,223,8619,Insufficient Tenure,2/17/2026 18:35
1002035,"Dwelling and Design, LLC",S_LOC RET (STOCK),Ineligible,3,4,0.8,35255.96,0,5804.21,570,4855,24026.75,Insufficient Tenure,2/17/2026 18:35
1010977,Glave and Holmes Architecture,ARCHITECT_BUILDER,Ineligible,3,3,0.6,35253,0,405,0,5810,29038,Insufficient Tenure,2/17/2026 18:35
1005754,Rebekkah Davies Interiors and Design,NO SHOWROOM,Ineligible,3,4,0.8,35238,0,4655,11760,11165,7658,Insufficient Tenure,2/17/2026 18:35
1023486,Gabriela Eisenhart Interiors,NO SHOWROOM,Ineligible,1,2,0.4,35223.4,0,0,0,21858,13365.4,Insufficient Tenure,2/17/2026 18:35
1016314,Amber Marques Design LLC dba Home By Amber,NO SHOWROOM,Ineligible,3,4,0.8,35132.03,0,2250,16475.53,10286.5,6120,Insufficient Tenure,2/17/2026 18:35
1000098,Silver Fox Gallery,S_LOC RET (STOCK),Ineligible,3,4,0.8,35089.35,0,3620,19298.25,5662.5,6508.6,Insufficient Tenure,2/17/2026 18:35
1003901,"Posh Places, Inc.",S_LOC RET (SW/SAMP),Ineligible,3,4,0.8,35068,0,1395,9350,21663,2660,Insufficient Tenure,2/17/2026 18:35
1024697,Julia Goodwin Design,NO SHOWROOM,Ineligible,1,2,0.4,35060.32,0,0,0,8532,26528.32,Insufficient Tenure,2/17/2026 18:35
1022050,Olivia Skipper Interiors,NO SHOWROOM,Ineligible,1,2,0.4,35054.38,0,0,0,2752,32302.38,Insufficient Tenure,2/17/2026 18:35
1023985,J2 Interiors LLC,NO SHOWROOM,Ineligible,1,2,0.4,34977.15,0,0,0,5534.5,29442.65,Insufficient Tenure,2/17/2026 18:35
1021247,Dare 2 Design,DESIGN_FIRM,Ineligible,2,3,0.6,34862.38,0,0,10061,20127.38,4674,Insufficient Tenure,2/17/2026 18:35
1018099,Casa Mila Design,NO SHOWROOM,Ineligible,3,1,0.2,34830.5,0,36655.5,-1825,0,0,Insufficient Tenure,2/17/2026 18:35
1023642,White Dunes Interiors and Consulting,NO SHOWROOM,Ineligible,1,1,0.2,34771.87,0,0,0,34771.87,0,Insufficient Tenure,2/17/2026 18:35
1022627,The Elements,S_LOC RET (SW/SAMP),Ineligible,2,3,0.6,34748.5,0,0,7536,8538,18674.5,Insufficient Tenure,2/17/2026 18:35
1022297,Summer House Lifestyle,S_LOC RET (STOCK),Ineligible,1,2,0.4,34747.75,0,0,0,25170.75,9577,Insufficient Tenure,2/17/2026 18:35
1021585,Gannon Interior design,NO SHOWROOM,Ineligible,2,3,0.6,34647.9,0,0,6643,17750.4,10254.5,Insufficient Tenure,2/17/2026 18:35
1026772,Modern Dwelling Design,NO SHOWROOM,Ineligible,0,1,0.2,34579.5,0,0,0,0,34579.5,Insufficient Tenure,2/17/2026 18:35
1019615,Pruett & CO.,NO SHOWROOM,Ineligible,3,4,0.8,34521,0,3365,7120,16382,7654,Insufficient Tenure,2/17/2026 18:35
1019354,Inside Home,M_LOC RET (SW/SAMP),Ineligible,3,4,0.8,34446.2,0,5132.2,12675,6735,9904,Insufficient Tenure,2/17/2026 18:35
1018261,Studio 9 Interiors,NO SHOWROOM,Ineligible,3,4,0.8,34409.25,0,10224,14897.25,7705,1583,Insufficient Tenure,2/17/2026 18:35
1023188,Stash Corporation,S_LOC RET (STOCK),Ineligible,2,2,0.4,34394,0,0,0,20675,13719,Insufficient Tenure,2/17/2026 18:35
1018518,Interior Design by Nancy,NO SHOWROOM,Ineligible,3,3,0.6,34362.58,0,2676.6,19343.5,12342.48,0,Insufficient Tenure,2/17/2026 18:35
1017997,Kayley Danielson Home,NO SHOWROOM,Ineligible,3,4,0.8,34310,0,16734,3362,8224,5990,Insufficient Tenure,2/17/2026 18:35
1020684,Hanover Avenue,NO SHOWROOM,Ineligible,3,3,0.6,34308,0,0,11004,18110,5194,Insufficient Tenure,2/17/2026 18:35
1025844,Christopher Architecture & Interiors,HOSPITALITY,Ineligible,0,1,0.2,34276,0,0,0,0,34276,Insufficient Tenure,2/17/2026 18:35
1008937,Beige,SINGLE_LOCATION,Ineligible,3,4,0.8,34167.5,0,4033,3813,12693,13628.5,Insufficient Tenure,2/17/2026 18:35
1027500,Brady Retail,SINGLE_LOCATION,Ineligible,0,1,0.2,34120.64,0,0,0,0,34120.64,Insufficient Tenure,2/17/2026 18:35
1019589,Allen Design,DESIGNER_INDEPENDENT,Ineligible,3,4,0.8,34086.25,0,10700,14465.75,4095,4825.5,Insufficient Tenure,2/17/2026 18:35
1025272,Sitara Direct dba Kaspene Home,ECOMM PURE PLAY,Ineligible,1,2,0.4,34078.94,0,0,0,164,33914.94,Insufficient Tenure,2/17/2026 18:35
1020939,Hearth and Home Interiors,TRADE SHOWROOM,Ineligible,2,2,0.4,33949,0,0,70,0,33879,Insufficient Tenure,2/17/2026 18:35
1019450,Camille Helen Designs,DESIGNER_INDEPENDENT,Ineligible,3,3,0.6,33877.37,0,8657,24918.07,302.3,0,Insufficient Tenure,2/17/2026 18:35
1024595,JJB Interiors,NO SHOWROOM,Ineligible,1,2,0.4,33874.2,0,0,0,12210.5,21663.7,Insufficient Tenure,2/17/2026 18:35
1011086,Jeffrey Neve Interior Design,NO SHOWROOM,Ineligible,3,4,0.8,33801.45,0,4408,5231.25,635,23527.2,Insufficient Tenure,2/17/2026 18:35
1022388,GNJ Interior Design,NO SHOWROOM,Ineligible,1,2,0.4,33777.24,0,0,0,29483.44,4293.8,Insufficient Tenure,2/17/2026 18:35
1023610,Roger and Chris LLC,S_LOC RET (STOCK),Ineligible,1,2,0.4,33743,0,0,0,7323,26420,Insufficient Tenure,2/17/2026 18:35
1020672,Circa Interiors & Antiques,S_LOC RET (SW/SAMP),Ineligible,3,3,0.6,33629.64,0,0,3730,7468,22431.64,Insufficient Tenure,2/17/2026 18:35
1023643,Cathy Lorenz Designs,DESIGN_FIRM,Ineligible,1,2,0.4,33543.67,0,0,0,28078.67,5465,Insufficient Tenure,2/17/2026 18:35
1012399,Spectrum Design Group,DESIGN_FIRM,Ineligible,3,4,0.8,33456.24,0,1190,4826.33,24813.91,2626,Insufficient Tenure,2/17/2026 18:35
1024237,URBAN PATTERNS,ARCHITECT_BUILDER,Ineligible,1,2,0.4,33444,0,0,0,31339,2105,Insufficient Tenure,2/17/2026 18:35
1023022,ECR Consulting LLC,NO SHOWROOM,Ineligible,2,3,0.6,33414,0,0,7845,10754,14815,Insufficient Tenure,2/17/2026 18:35
1001528,Flinn Designs,NO SHOWROOM,Ineligible,2,3,0.6,33364,0,0,3686,29486,192,Insufficient Tenure,2/17/2026 18:35
1004162,Abode,S_LOC RET (SW/SAMP),Ineligible,2,3,0.6,33300.47,0,0,6356.72,9868,17075.75,Insufficient Tenure,2/17/2026 18:35
1018055,Wright Interiors,NO SHOWROOM,Ineligible,3,4,0.8,33169.5,0,1616,14692.5,11145,5716,Insufficient Tenure,2/17/2026 18:35
1020373,DMC Design LLC,NO SHOWROOM,Ineligible,3,3,0.6,33054,0,535,26159,6360,0,Insufficient Tenure,2/17/2026 18:35
1024895,The Ritz-Carlton Orlando Grand,SINGLE_LOCATION,Ineligible,1,1,0.2,33022,0,0,0,0,33022,Insufficient Tenure,2/17/2026 18:35
1018136,Design by RUCHI LLC,DESIGNER_INDEPENDENT,Ineligible,3,4,0.8,32974.12,0,13565,3045,2490,13874.12,Insufficient Tenure,2/17/2026 18:35
1020020,MC Limited & Co,NO SHOWROOM,Ineligible,3,4,0.8,32919.75,0,1165,10942.5,6550,14262.25,Insufficient Tenure,2/17/2026 18:35
1020383,Regina Andrew Design Inc,M_LOC RET (SW/SAMP),Ineligible,3,4,0.8,32907.53,0,5333.7,2367.4,9394.94,15811.49,Insufficient Tenure,2/17/2026 18:35
1028077,Blu Canyon,HOSPITALITY,Ineligible,0,1,0.2,32794,0,0,0,0,32794,Insufficient Tenure,2/17/2026 18:35
1017179,Tranquil Designs LLC,TRADE SHOWROOM,Ineligible,3,4,0.8,32729.75,0,7420,8485,11799,5025.75,Insufficient Tenure,2/17/2026 18:35
1018444,Nikki Chu Home,NO SHOWROOM,Ineligible,3,4,0.8,32530.3,0,9786,3831,5071,13842.3,Insufficient Tenure,2/17/2026 18:35
1022493,"The Design Center, LLC/Sue Marks",NO SHOWROOM,Ineligible,2,3,0.6,32449,0,0,4100,18953.5,9395.5,Insufficient Tenure,2/17/2026 18:35
1014699,Workshop Interiors LLC,NO SHOWROOM,Ineligible,3,4,0.8,32176,0,3410,18809,3303,6654,Insufficient Tenure,2/17/2026 18:35
1013875,GS Carson Designs,NO SHOWROOM,Ineligible,3,4,0.8,32169.22,0,2520,22738,5108,1803.22,Insufficient Tenure,2/17/2026 18:35
1011430,McKinlay Rose Interiors,TRADE SHOWROOM,Ineligible,3,3,0.6,31970,0,0,18845,6988,6137,Insufficient Tenure,2/17/2026 18:35
1018817,Studio Connolly,NO SHOWROOM,Ineligible,3,4,0.8,31936.98,0,1146,10961.76,5344,14485.22,Insufficient Tenure,2/17/2026 18:35
1019052,Cannon Interiors LLC,NO SHOWROOM,Ineligible,3,4,0.8,31892.5,0,6089,11936,6756.5,7111,Insufficient Tenure,2/17/2026 18:35
1020643,Madison Goss Lifestyle Design,NO SHOWROOM,Ineligible,3,4,0.8,31861.01,0,147,8424.5,2505,20784.51,Insufficient Tenure,2/17/2026 18:35
1020107,Carol Hill,NO SHOWROOM,Ineligible,3,3,0.6,31859.5,0,0,18950,12276,633.5,Insufficient Tenure,2/17/2026 18:35
1018362,M and M Interiors,NO SHOWROOM,Ineligible,3,4,0.8,31777.59,0,5235,9912,13017.59,3613,Insufficient Tenure,2/17/2026 18:35
1019073,"La Casa Mexicana, LCM Interiors",S_LOC RET (SW/SAMP),Ineligible,3,4,0.8,31773,0,50,3155,8103,20465,Insufficient Tenure,2/17/2026 18:35
1021525,DesignWell Interiors,NO SHOWROOM,Ineligible,2,3,0.6,31772,0,0,5068,8415,18289,Insufficient Tenure,2/17/2026 18:35
1020904,Traditions by Lochwood Design,S_LOC RET (STOCK),Ineligible,2,3,0.6,31761.18,0,0,4549,8935,18277.18,Insufficient Tenure,2/17/2026 18:35
1004555,North Wind Home,SINGLE_LOCATION,Ineligible,3,4,0.8,31725,0,11713.5,14368,3791,1852.5,Insufficient Tenure,2/17/2026 18:35
1019217,IDG - International Design Group,SINGLE_LOCATION,Ineligible,3,4,0.8,31714.5,0,4485,4800,8746,13683.5,Insufficient Tenure,2/17/2026 18:35
1018640,L. Allison Interior Design,NO SHOWROOM,Ineligible,3,3,0.6,31665,0,0,9070,7791,14804,Insufficient Tenure,2/17/2026 18:35
1023224,Pine Creek Group,TRADE SHOWROOM,Ineligible,2,3,0.6,31427.5,0,0,1381,13531,16515.5,Insufficient Tenure,2/17/2026 18:35
1019436,Molly + Tate Interiors LLC,NO SHOWROOM,Ineligible,3,4,0.8,31375,0,4589,9351,9630,7805,Insufficient Tenure,2/17/2026 18:35
1026125,Margaret Donaldson Interiors,TRADE SHOWROOM,Ineligible,0,1,0.2,31272.59,0,0,0,0,31272.59,Insufficient Tenure,2/17/2026 18:35
1007447,Polanco Designs,DESIGN_FIRM,Ineligible,3,4,0.8,31240.8,0,3125,4130,8129,15856.8,Insufficient Tenure,2/17/2026 18:35
1009652,Shannon Crain Design,NO SHOWROOM,Ineligible,3,4,0.8,31195.27,0,7050,4849.27,8378,10918,Insufficient Tenure,2/17/2026 18:35
1005481,"AR Interiors, LLC",NO SHOWROOM,Ineligible,2,3,0.6,31149,0,0,655,15066,15428,Insufficient Tenure,2/17/2026 18:35
1001289,"The Style Source, LLC",DESIGN_FIRM,Ineligible,3,4,0.8,31061.5,0,17997.5,1680,2260,9124,Insufficient Tenure,2/17/2026 18:35
1019851,Bungalow 10 Design,NO SHOWROOM,Ineligible,2,3,0.6,30948.5,0,0,3105,16179,11664.5,Insufficient Tenure,2/17/2026 18:35
1018418,Sadie Lake Designs,NO SHOWROOM,Ineligible,3,4,0.8,30926.45,0,3286,6953,13785,6902.45,Insufficient Tenure,2/17/2026 18:35
1025701,Gable interiors,NO SHOWROOM,Ineligible,1,1,0.2,30780.5,0,0,0,0,30780.5,Insufficient Tenure,2/17/2026 18:35
1019732,JWN Designs Inc,NO SHOWROOM,Ineligible,2,3,0.6,30736.5,0,0,12674,2700,15362.5,Insufficient Tenure,2/17/2026 18:35
1019382,Melissa Fisher HOME LLC,NO SHOWROOM,Ineligible,3,4,0.8,30593.5,0,7122,6742.5,6835,9894,Insufficient Tenure,2/17/2026 18:35
1026193,KCD Interiors,NO SHOWROOM,Ineligible,0,1,0.2,30584.18,0,0,0,0,30584.18,Insufficient Tenure,2/17/2026 18:35
1018967,Turtle Creek Exchange (LA),S_LOC RET (SW/SAMP),Ineligible,3,1,0.2,30474.3,0,30474.3,0,0,0,Insufficient Tenure,2/17/2026 18:35
1010201,K Design - NV,NO SHOWROOM,Ineligible,3,4,0.8,30326,0,5530,8343,10834,5619,Insufficient Tenure,2/17/2026 18:35
1021667,Fresh Eyes Design,NO SHOWROOM,Ineligible,2,3,0.6,30315,0,0,2304,15560,12451,Insufficient Tenure,2/17/2026 18:35
1018331,Balanced Interiors,NO SHOWROOM,Ineligible,3,4,0.8,30297.55,0,7145,3429,15136.05,4587.5,Insufficient Tenure,2/17/2026 18:35
1023034,Vignette Interior Effects,DESIGN_FIRM,Ineligible,2,3,0.6,30287.9,0,0,325,6173,23789.9,Insufficient Tenure,2/17/2026 18:35
1018704,Assure Interiors,NO SHOWROOM,Ineligible,3,4,0.8,30227.26,0,950,7296.25,11192,10789.01,Insufficient Tenure,2/17/2026 18:35
1002582,Rug Bazaar of West Chester,S_LOC RET (SW/SAMP),Ineligible,3,2,0.4,30226.5,0,0,9169,21057.5,0,Insufficient Tenure,2/17/2026 18:35
1020530,MariaZinteriors,NO SHOWROOM,Ineligible,3,3,0.6,30143.5,0,0,5630,3899,20614.5,Insufficient Tenure,2/17/2026 18:35
1020088,Maggie + Co,DESIGNER_INDEPENDENT,Ineligible,3,2,0.4,30082,0,1675,28407,0,0,Insufficient Tenure,2/17/2026 18:35
1011105,Dulce Feito-Daly LLC,DESIGNER_INDEPENDENT,Ineligible,3,4,0.8,30019,0,12777,13546,3440,256,Insufficient Tenure,2/17/2026 18:35
1000393,Zaksons,SINGLE_LOCATION,Ineligible,3,4,0.8,29954.5,0,6690,12849.5,7180,3235,Insufficient Tenure,2/17/2026 18:35
1014884,"Andrea Noel Designs, LLC dba Motivo Home",NO SHOWROOM,Ineligible,3,4,0.8,29919,0,7410,9799,5195,7515,Insufficient Tenure,2/17/2026 18:35
1025180,Broad Avenue Studios,NO SHOWROOM,Ineligible,1,2,0.4,29911,0,0,0,5243,24668,Insufficient Tenure,2/17/2026 18:35
1022795,Katie Kern Interior Design,NO SHOWROOM,Ineligible,2,2,0.4,29873.7,0,0,0,24571,5302.7,Insufficient Tenure,2/17/2026 18:35
1026381,Interlux Interiors,NO SHOWROOM,Ineligible,0,1,0.2,29863.2,0,0,0,0,29863.2,Insufficient Tenure,2/17/2026 18:35
1019457,Robbins and Company,NO SHOWROOM,Ineligible,3,4,0.8,29836.4,0,6100,10745,482.4,12509,Insufficient Tenure,2/17/2026 18:35
1021702,Midway Design & Interiors,TRADE SHOWROOM,Ineligible,2,3,0.6,29696.64,0,0,5099,13527,11070.64,Insufficient Tenure,2/17/2026 18:35
1019025,Frederick + Frederick Architects,NO SHOWROOM,Ineligible,3,4,0.8,29590.21,0,2820,22248,4399.21,123,Insufficient Tenure,2/17/2026 18:35
1024176,CULOTTA SAAB DESIGN,NO SHOWROOM,Ineligible,1,2,0.4,29431.3,0,0,0,10844.2,18587.1,Insufficient Tenure,2/17/2026 18:35
1019385,Dream Team Designs LLC - 5th Street Interiors,S_LOC RET (STOCK),Ineligible,3,4,0.8,29396,0,5510,3645,13826,6415,Insufficient Tenure,2/17/2026 18:35
1024070,Parapet Designs,NO SHOWROOM,Ineligible,1,2,0.4,29359.92,0,0,0,10379,18980.92,Insufficient Tenure,2/17/2026 18:35
1019399,Kirkshire Design Group,TRADE SHOWROOM,Ineligible,3,4,0.8,29359.5,0,547,16663.5,470,11679,Insufficient Tenure,2/17/2026 18:35
1022767,Studio Lu,NO SHOWROOM,Ineligible,2,2,0.4,29358.63,0,0,0,8451.67,20906.96,Insufficient Tenure,2/17/2026 18:35
1022293,"Marni Joy Hamptons Interiors + Design, LLC",NO SHOWROOM,Ineligible,2,3,0.6,29310,0,0,3817,14060,11433,Insufficient Tenure,2/17/2026 18:35
1017831,Kiki Wardlaw Interiors,NO SHOWROOM,Ineligible,3,4,0.8,29127.32,0,6305,6323.32,2940,13559,Insufficient Tenure,2/17/2026 18:35
1020614,"Wanda S. Morgan Designs, Inc.",TRADE SHOWROOM,Ineligible,3,3,0.6,29043.58,0,0,7809.56,13944.35,7289.67,Insufficient Tenure,2/17/2026 18:35
1025671,Susan Lin Design Inc,NO SHOWROOM,Ineligible,1,1,0.2,29026.5,0,0,0,0,29026.5,Insufficient Tenure,2/17/2026 18:35
1020667,Somich Design,TRADE SHOWROOM,Ineligible,2,3,0.6,28974,0,0,5874,6451,16649,Insufficient Tenure,2/17/2026 18:35
1004458,Coddington Design,NO SHOWROOM,Ineligible,3,4,0.8,28963.07,0,25,3397,24295.87,1245.2,Insufficient Tenure,2/17/2026 18:35
1018990,David Wesley Designs,NO SHOWROOM,Ineligible,3,3,0.6,28891.53,0,0,7973,7201.23,13717.3,Insufficient Tenure,2/17/2026 18:35
1015094,Harrison Design,NO SHOWROOM,Ineligible,2,3,0.6,28874.96,0,0,5859,13218,9797.96,Insufficient Tenure,2/17/2026 18:35
1021841,Lisa Esposito Interiors,NO SHOWROOM,Ineligible,2,3,0.6,28770.54,0,0,3934,9014,15822.54,Insufficient Tenure,2/17/2026 18:35
1021764,Kim Layne Interiors,DESIGN_FIRM,Ineligible,2,3,0.6,28728,0,0,27107,296,1325,Insufficient Tenure,2/17/2026 18:35
1019295,Abodeable Interiors LLC,NO SHOWROOM,Ineligible,3,4,0.8,28398.48,0,7501,15602.18,1935.3,3360,Insufficient Tenure,2/17/2026 18:35
1018663,Summer Classics - Raleigh 305,S_LOC RET (STOCK),Ineligible,3,4,0.8,28331,0,5135,6231,5002,11963,Insufficient Tenure,2/17/2026 18:35
1004385,"Amy Coe, Inc.",NO SHOWROOM,Ineligible,3,4,0.8,28329.44,0,5043,7380.44,4960,10946,Insufficient Tenure,2/17/2026 18:35
1021380,Architecture Joyce Owens,NO SHOWROOM,Ineligible,2,3,0.6,28319.26,0,0,10153.76,4009,14156.5,Insufficient Tenure,2/17/2026 18:35
1019554,SB Home Staging and Design,NO SHOWROOM,Ineligible,3,4,0.8,28164.7,0,1293,11377,4140,11354.7,Insufficient Tenure,2/17/2026 18:35
1022214,Madeleine Design Group Inc.,DESIGN_FIRM,Ineligible,2,3,0.6,28059.7,0,0,5862,2023,20174.7,Insufficient Tenure,2/17/2026 18:35
1022792,"Tyson Commercial Design, Inc.",NO SHOWROOM,Ineligible,2,3,0.6,28039.4,0,0,179,7864.1,19996.3,Insufficient Tenure,2/17/2026 18:35
1022411,Tuality Homes LLC,NO SHOWROOM,Ineligible,2,3,0.6,27981.5,0,0,1588,25627.5,766,Insufficient Tenure,2/17/2026 18:35
1022090,Kristen Mirabile Design,DESIGN_FIRM,Ineligible,1,2,0.4,27942,0,0,0,10831,17111,Insufficient Tenure,2/17/2026 18:35
1023325,Lina Norell Designs LLC,NO SHOWROOM,Ineligible,2,3,0.6,27928,0,0,1765,11821,14342,Insufficient Tenure,2/17/2026 18:35
1024649,SUMMER CLASSICS - SCOTTSDALE,S_LOC RET (STOCK),Ineligible,1,2,0.4,27924,0,0,0,3890,24034,Insufficient Tenure,2/17/2026 18:35
1018940,CODA A-M,MULTIPLE_LOCATIONS,Ineligible,3,4,0.8,27887.1,0,3591.7,12528.4,3150,8617,Insufficient Tenure,2/17/2026 18:35
1016830,Hospitality Living,DESIGN_FIRM,Ineligible,3,4,0.8,27876.3,0,4989,950.67,13835,8101.63,Insufficient Tenure,2/17/2026 18:35
1023048,Northern Design Co,NO SHOWROOM,Ineligible,2,2,0.4,27863.18,0,0,0,13709.6,14153.58,Insufficient Tenure,2/17/2026 18:35
1020890,Magpie Interiors,DESIGNER_INDEPENDENT,Ineligible,2,3,0.6,27840.21,0,0,2129,6580.64,19130.57,Insufficient Tenure,2/17/2026 18:35
1023175,Beth Weldon Design,NO SHOWROOM,Ineligible,2,3,0.6,27787,0,0,11386,10573,5828,Insufficient Tenure,2/17/2026 18:35
1025845,"Munson Business Interiors, INC.",HOSPITALITY,Ineligible,1,2,0.4,27767,0,0,0,905,26862,Insufficient Tenure,2/17/2026 18:35
1021580,DWELL44,TRADE SHOWROOM,Ineligible,2,3,0.6,27756.2,0,0,8689.2,4790,14277,Insufficient Tenure,2/17/2026 18:35
1020114,"CORPORATE STUDIO, INC",DESIGN_FIRM,Ineligible,3,4,0.8,27660.27,0,2155,3200.6,9008,13296.67,Insufficient Tenure,2/17/2026 18:35
1025115,Sunday House,DESIGN_FIRM,Ineligible,1,2,0.4,27618.98,0,0,0,9325.1,18293.88,Insufficient Tenure,2/17/2026 18:35
1008713,"Michelle Metrow Design, Ltd.",DESIGNER_INDEPENDENT,Ineligible,3,3,0.6,27575.26,0,3553,18365.76,5656.5,0,Insufficient Tenure,2/17/2026 18:35
1021308,Laura Morawitz Interiors,NO SHOWROOM,Ineligible,2,3,0.6,27562,0,0,13035,1166,13361,Insufficient Tenure,2/17/2026 18:35
1019714,Baudit Interior Design,DESIGN_FIRM,Ineligible,3,4,0.8,27472,0,6525,8697,12100,150,Insufficient Tenure,2/17/2026 18:35
1022998,Dwell Home Furnishings,S_LOC RET (SW/SAMP),Ineligible,1,2,0.4,27449.4,0,0,0,17215,10234.4,Insufficient Tenure,2/17/2026 18:35
1022528,Shed Collaborative,NO SHOWROOM,Ineligible,2,3,0.6,27417.91,0,0,135.5,7960,19322.41,Insufficient Tenure,2/17/2026 18:35
1017330,Spruced Up Staging + Design,S_LOC RET (STOCK),Ineligible,3,4,0.8,27406.5,0,3180,10864,8435,4927.5,Insufficient Tenure,2/17/2026 18:35
1020538,"Re+Forma Architecture, LLC",NO SHOWROOM,Ineligible,3,3,0.6,27367.67,0,5695,17298,4374.67,0,Insufficient Tenure,2/17/2026 18:35
1010937,Kibler and Kirch,TRADE SHOWROOM,Ineligible,3,2,0.4,27333.5,-50,1067,26316.5,0,0,Insufficient Tenure,2/17/2026 18:35
1025940,STUDIO DREW,NO SHOWROOM,Ineligible,0,1,0.2,27220,0,0,0,0,27220,Insufficient Tenure,2/17/2026 18:35
1025032,Interiors by Erin,NO SHOWROOM,Ineligible,1,2,0.4,27102,0,0,0,9213,17889,Insufficient Tenure,2/17/2026 18:35
1022456,Lindsey Craig Interiors,NO SHOWROOM,Ineligible,1,2,0.4,27021,0,0,0,10607,16414,Insufficient Tenure,2/17/2026 18:35
1019038,Plan A Design Group LLC,NO SHOWROOM,Ineligible,3,4,0.8,26969.9,0,11235,1245,5149.9,9340,Insufficient Tenure,2/17/2026 18:35
1022056,"Michelle Glennon Interior Design, Inc",NO SHOWROOM,Ineligible,2,3,0.6,26914.6,0,0,8569,12383.6,5962,Insufficient Tenure,2/17/2026 18:35
1020985,City Lights (SC),TRADE SHOWROOM,Ineligible,2,3,0.6,26816,0,0,6262,6647,13907,Insufficient Tenure,2/17/2026 18:35
1009737,Hendrixson's Furniture Ltd,S_LOC RET (STOCK),Ineligible,3,4,0.8,26764,0,1840,5086,5844,13994,Insufficient Tenure,2/17/2026 18:35
1022897,Civitas Studio,NO SHOWROOM,Ineligible,1,2,0.4,26615.5,0,0,0,24445.5,2170,Insufficient Tenure,2/17/2026 18:35
1017700,Cecilia Walker Design,NO SHOWROOM,Ineligible,3,4,0.8,26502.5,0,9030,15972,1263,237.5,Insufficient Tenure,2/17/2026 18:35
1018922,Kira David Design,NO SHOWROOM,Ineligible,3,3,0.6,26491,0,6960,11643,0,7888,Insufficient Tenure,2/17/2026 18:35
1017224,"Rebecca Castillo Interiors, LLC",NO SHOWROOM,Ineligible,2,3,0.6,26479.35,0,0,7588.85,9790,9100.5,Insufficient Tenure,2/17/2026 18:35
1022641,Studio Molina,NO SHOWROOM,Ineligible,2,3,0.6,26463,0,0,12622,11771,2070,Insufficient Tenure,2/17/2026 18:35
1023722,Dwell Design Co.,NO SHOWROOM,Ineligible,1,2,0.4,26353,0,0,0,10801,15552,Insufficient Tenure,2/17/2026 18:35
1012366,Theresa Wertheim Design,NO SHOWROOM,Ineligible,2,3,0.6,26338.5,0,0,2331,535,23472.5,Insufficient Tenure,2/17/2026 18:35
1021456,FE FI FAUX STUDIOS INC,NO SHOWROOM,Ineligible,2,3,0.6,26334,0,0,1910,6479,17945,Insufficient Tenure,2/17/2026 18:35
1024607,Maggie B Jackson Design,NO SHOWROOM,Ineligible,1,1,0.2,26330,0,0,0,0,26330,Insufficient Tenure,2/17/2026 18:35
1019627,GERMAIN,DESIGN_FIRM,Ineligible,3,3,0.6,26322,0,6660,14175,5487,0,Insufficient Tenure,2/17/2026 18:35
